63.14785524477292,65.51588493859285,63.77285524477292,66.14088493859285|9997
-166.90425670608198,45.04150615856709,-165.03950006953323,45.54699522446709|9902
178.09584711392165,11.99334242018126,178.88558753267165,12.63482679518126|9940
-76.10397717681157,70.16333000677179,-75.51147717681157,70.78833000677179|9912
-91.1159443555309,32.436122537215816,-90.7931943555309,32.79624753721582|9967
48.1405703316653,28.25730162626188,48.23273646569967,29.86525524964938|9911
57.45110533036818,0.26057177072110416,58.5098229206875,0.9935458357389189|9994
-108.5474136930987,-19.42496753018843,-107.98197822088854,-16.775144958429955|9957
47.54060973146853,26.497128441281895,48.11007076152779,27.175164289290645|9923
158.83803441040857,2.8765338659193485,159.65456993152335,3.4337894227843484|9968
-48.25157889382393,-79.32633820518252,-42.785078893823936,-75.29081180518253|9994
2.432226657088463,51.2485384773469,2.6507679911990882,51.435099246795644|9922
65.11850298992589,-2.0526581774936603,66.59712474827292,-1.4282500569577188|9928
-82.28504598207653,-53.91303177735921,-81.03504598207653,-52.66303177735921|9927
-24.028940497706852,-13.133735438300064,-23.34131549770685,-12.508735438300064|9906
-81.92204848867108,74.80247199685714,-81.23387848867108,75.45733459685714|9915
-156.3119510237198,-42.77119838423287,-155.69100771077865,-40.872725951989956|9954
18.872217983558958,34.06086644010223,19.177342983558958,34.28102269010223|9942
-87.93827510932964,-2.150136556120658,-87.41129942833963,-1.5149199686206578|9914
169.19319472927847,73.83734779542294,170.80939672927846,74.37845587042294|10000
-109.52149006151181,-34.03136231347978,-108.27149006151181,-32.47848731347978|9959
-99.29821687188219,-3.914842369533579,-97.94006203450219,-2.539121473483579|9903
-64.3545700297705,77.67550290295124,-62.2688200297705,78.01775630295124|9942
-14.885606142812875,-16.613868754233014,-13.741606142812875,-16.006868754233015|9930
-76.3697190658836,-8.398747722928515,-75.8722948919702,-7.884261046724776|9941
75.56849247470913,-76.24163228673851,80.50496470955913,-71.26436098785851|9922
-83.24651469693701,-38.36775370958113,-82.84046119693701,-37.68050370958113|9920
102.91202151456729,21.46408457217458,103.29252151456728,21.95395495342458|9971
-46.347028253935704,-54.620184278316,-45.367338653935704,-51.272934278316|9900
-70.05669464254075,-49.7061686524251,-67.04421016754075,-49.3962771639801|9940
-60.38467052594583,69.56028231133665,-59.94898302594583,70.18528231133665|9999
13.048945329128625,83.10089105702302,13.668295875311623,86.56741768927944|9982
-8.766298091587428,31.788527659390738,-8.415722077476795,32.199323132811806|9987
-54.064371454451944,-54.31076040622092,-52.320526642676946,-51.567437932283426|9971
-94.15005978458301,-16.25946419204689,-92.90005978458301,-15.009464192046892|9936
96.33775686556655,28.145640149432115,96.50820730306654,29.098694924432113|9923
96.46541465952612,-50.18212014054165,97.59765259452612,-49.17874236035265|9926
