-149.30497497252588,-83.2820026145823,-51.183827559431194,-35.21173613404442|9919
-68.07732525956581,-53.564122450356535,-57.45226640279358,0.6764127388354169|9939
-54.6635829516382,-1.934020158100409,-25.010905950911816,11.019483282175939|9964
-30.27179905364618,-55.52750660223133,34.85517372316937,-21.53034473528313|9945
-145.44854986185914,-57.115429919473584,-89.95896096771969,-3.8692474642904244|9932
-153.7399520010645,-87.31652119608181,-104.41248353542922,-8.171357253569838|9977
-167.77239918823065,-65.16344772553056,-38.54444331939354,-37.52691346300671|9961
-108.8371327250117,-17.070177555018038,-58.51186685888141,-2.152376079787043|9974
-52.619300454171416,-22.646685304071028,-23.541887897399988,-7.528092052698394|9994
-57.20617406972784,-29.453219389640513,-27.745167250267638,-13.413922654758679|9919
-92.7896008831432,-71.44884452682737,-26.05266436424104,-31.255991055407158|9994
-122.23438734555194,-42.31643128273299,-43.727007239213236,-25.62539169715043|9987
-25.337076814448043,-4.48692710667833,3.1252087454946356,13.086460248575008|9949
-25.757800703104973,-31.473681781091003,9.516654366514334,-3.03224086570032|9958
-136.7509024311736,-48.34758295980838,-102.38002765467019,15.791489555887168|9947
-51.767852547134396,-20.95433714148841,-22.796870978742596,-5.822939413817927|9988
-67.6199040858997,-42.534564185792355,-37.988171514653175,-19.93446591283918|9956
-58.950785277478666,-57.33820099781056,-14.164978401840827,-21.68060619112508|9975
-107.84600265311454,-27.001427583268523,-44.06940522862833,-15.899948953748073|9917
-112.77409042586127,-88.68698728831414,-109.95663141745709,86.34475226887594|9998
-38.06063358256973,-10.225305075958115,-8.872798555974708,7.277626267491147|9959
-85.38877055112717,-54.2139722170832,-49.370013719408085,-24.303444729787806|9959
-132.22905436243536,-77.53994418503122,-46.56998511103292,-34.071705666224865|9977
-10.425286904146272,-58.005504613868254,35.603271958072355,-18.346734320642547|9981
-7.83777041261059,-33.546203130261176,23.665175461695256,-8.608340529897827|9939
-66.75937954587422,-75.64352900479787,-57.06209735700366,2.4030624547027344|9969
-23.026239909573178,-26.85040333013518,10.309948891503481,-0.7955829822700302|9927
-149.7314298235692,-8.936583380186617,-92.89823308914762,15.769742734320824|9962
-34.89486987155877,-62.55130874444415,-12.698341358938297,1.722295661507495|9980
-25.603567380561138,-42.62519509009099,-5.295944356035591,8.857399027695124|9900
-5.900566761245898,-59.5761853717474,2.9638547899574217,26.102168085064292|10000
-100.53900284367292,-67.5268947658776,-44.31667638737778,-29.872895122644017|9921
-43.969742970296686,-72.27992885828311,1.5691367333144726,-15.742139057863938|9904
-156.26467941114427,-49.89015504180982,-91.43824343447618,-8.32708599964171|9917
-154.78835494832478,-71.1666665623758,-32.327248186102125,-38.11055932388505|9900
-13.76765056734422,-24.483852824611862,19.153916680001444,-3.2248907054052296|9988
-19.632929842337525,-42.467651475215455,-3.8286550532159236,14.227430368199812|9963
-95.11458827059472,-32.83618442632743,-53.29732305049983,-14.18508082582083|9954
-95.06192794451803,-26.642853470434,-57.35426999858166,-6.969427403283014|9973
-122.73189363783631,-73.27804926460243,-46.20883922353224,-32.45853694845182|9971
-178.18061561734845,-15.47846897685585,-165.48353072673572,51.13797868308623|9972
-63.91996559167506,-63.0329829347296,-7.796673823306065,-25.265479106563987|9972
-162.69154617184202,-86.82158645306129,-58.96476162905786,-35.95047134610067|9934
-176.97820382403023,-13.056411367574226,-167.58257117877764,70.301647264484|9975
-106.58729995810943,-63.33658651579829,-104.00501380359412,65.01629528799964|9930
-65.28199213112424,-20.33071804082636,-34.36550070544182,-8.437854748435656|9949
-162.69997220781914,-81.12086679580582,-38.41751065467518,-39.810916414879664|9939
-167.2099700781738,-56.48262010078976,-35.95989561391616,-34.48307341237338|9913
-163.12761713903853,-29.284042738504425,-127.08206095858253,6.7248276631816|9973
-169.5008973710109,-2.040966447692999,-118.38134869460043,17.53458151106791|9929
-166.19484035010979,-75.74893426189115,-38.034432234376,-39.94532144277632|9996
-5.222560357104015,-55.08962698791901,42.39815991070743,-18.817220240939257|9929
-160.18944156682295,-27.763814866061303,-131.6367364774436,13.18240978184717|9995
-156.40594252015646,-75.78809210841507,-30.765972297430523,-39.04138338660022|9972
-69.83525828340423,-86.33687558657047,-64.40652676000957,14.269027581599488|9908
-146.63088094979986,-12.569356870608443,-89.32958821269959,13.224792326676349|9942
-112.38606694520857,-23.52722030285747,-32.897915781373484,-15.140977799241314|9916
-162.47754594884663,-11.526915844256242,-108.42946487783738,11.518310995481114|9912
-95.70858630878429,-41.93300470134936,-48.79411744289975,-21.990099429320058|9991
-179.0428636077454,-48.33216639869656,-108.28536732683618,-14.499576801735344|9929
-71.06358584489406,-16.974597697443176,-39.38092000606845,-5.004564364964526|9994
-70.38756173745529,-33.620603369502945,-39.25529749907001,-17.80875181918516|9962
-96.80624537409349,-61.933598229470164,-94.09496763380324,50.702584117996366|9908
-28.43402914885018,-21.236331878289054,4.6963096635245805,2.7480182976115586|9907
-53.37876149288182,-47.53916302480841,-31.967202012082556,-12.715939952821756|9957
-5.666974953122983,-29.947353958439905,24.006324337610913,-6.868838872801366|9959
-3.6923236704798845,-30.74038592241612,25.124522790230017,-7.5593707415428355|9910
-136.44746098182483,-59.41662108856273,-80.34212194980323,-5.515505472069904|9922
-71.85190126035853,-1.010011938398182,-39.5114667120826,8.888767093341544|9990
-38.31514758356855,-48.451247203864966,-2.2513830012307423,-7.381907157928808|9968
-15.788231842107965,-7.6586528859929786,11.538910617254253,10.213638667436765|9927
-63.48546662698924,-76.74508878795707,-17.636610288536588,-24.717828105877274|9900
-59.00126482481032,-16.43006857623549,-29.179882006294612,-3.6837374883740885|9936
-22.135133378604408,-13.997003111731024,9.506595062648877,6.232683078112304|9981
-75.00260544508342,-8.232739812031308,-41.94839411313744,2.726654621950928|9949
-129.57010658948084,-75.41909214247275,-44.48476279336204,-34.06431910685456|9942
-62.7810694553669,-27.617021562013672,-32.433435773446035,-13.683815145223628|9932
-108.16511100759614,-18.990441416189658,-55.03463284698849,-5.005848807211178|9951
-141.12391213696807,-79.92265876162055,-46.10304548197158,-34.990859718579046|9958
-37.67802416460489,-88.17575786979441,-24.305691354958178,7.049738885760263|9984
-2.7307044022882176,-25.2841129799113,24.475613349407467,-3.9935294578660177|9974
