-168.68960581065045,-48.69860356479967,-149.13053382580568,-42.76200981926061|9962
-10.930795079990109,-71.47817306340079,5.404567026931613,-46.10862979755059|9991
-93.47875998571634,-17.65565959528946,-78.09536089121028,-13.921694949865437|9913
-163.3201758356045,-12.084628686305672,-149.05665396525222,-9.499188658575846|9994
-22.07410717075472,-40.366556984607094,-13.083629141237854,-28.50912277082748|9965
-88.35803687371613,-66.0575693796469,-67.21330766828974,-57.333140640740474|9919
-163.08853067745085,-8.975690393700793,-146.85140285677483,-6.583800993852368|9937
-121.8148864860723,-20.36655639510096,-89.29810879599833,-17.600939045631833|9979
-69.53253841452391,-74.38895822383284,-52.61396974085691,-59.078813777364545|9972
-166.66419519616153,-37.265677261841375,-146.75531787589503,-32.31363258702319|9902
-8.325883951591067,-83.80087857168249,13.118027901522602,-50.79225979791376|9938
-49.76514872728557,-47.052602638861664,-27.62884603388861,-41.43168806500316|9943
-93.45214625435216,-20.81783669878701,-77.74312186535168,-16.907093774066304|9905
-126.11461213178916,-31.416061665412972,-97.87196654179385,-27.761162669585058|9999
-124.9097362403583,-27.843568300593205,-88.50831665007553,-24.782949726784636|9986
-106.7581264988656,-10.60565337848068,-79.44729869793952,-8.406587524983385|9997
-75.80106796732157,-73.00346736155831,-59.21466502846283,-58.697450327990715|9969
-4.912173823189468,-60.81596793541494,-2.419570106498743,-21.746327413946595|9931
-42.07334991253128,-69.45078238713539,-27.9743469885765,-49.99791486004666|9953
-168.98213124720365,-69.07821139638047,-104.86497681323974,-65.52417536381736|9933
-171.24518040459745,-51.43629430595981,-151.0089302963857,-45.301150087835815|9952
-133.1654716337662,-21.63024900745829,-97.43649412617278,-19.552131353345494|9987
-10.69962782838315,-28.316484136545466,-1.013439104182945,-23.109967689078115|9911
-136.27351259465516,-69.18713381007517,-106.89966718471536,-60.58471701191975|9935
-15.474495572197233,-35.388439789754386,-6.620393810383845,-26.29127310400481|9921
-8.45086043766634,-35.53250456925076,0.10549711704195275,-27.069800760439144|9932
-69.81290305764902,-82.47335156789805,-54.49173517427,-61.102241251165495|9943
-136.2817732374895,-62.08760259318149,-93.76258741711015,-58.35983082779265|9994
-95.35922070830692,-50.04014302975784,-63.07601081419546,-47.269862008483706|9940
-30.41841650458034,-29.340576846120506,-9.02206418425223,-26.477430419881394|9947
-58.57896864354526,-3.8254774065613315,-52.028962863097426,-1.6585327602034963|9917
-69.53226491509382,-71.52877916735162,-53.9879132379849,-57.15091585311985|9926
-163.0421710398611,-30.80488771448182,-144.67981865105597,-26.479760045241083|9930
-129.1071524143506,-54.92789529831058,-103.15219574548098,-48.17506602340366|9903
-129.20280330479358,-41.33679895667012,-86.98526899508039,-38.0648247869427|9970
-106.51673240259277,-89.39048911407751,-89.1937707820681,-63.36288916151449|9976
-24.609245183825628,-79.70355412270949,-3.6240371471072734,-52.27766559203212|9968
-13.28679299335709,-86.41157810861556,-0.818364529767674,-42.04456690486697|9913
-121.66984386389254,-54.76551931660347,-97.07350783968315,-47.93406458485622|9948
-30.051813087430833,-18.174644425806175,-21.022969820563283,-14.215108857340912|9945
-101.69407063613347,-57.19236506417317,-75.93942702545274,-51.365650221243214|9936
-85.39592643182371,-64.80650716793808,-57.02164531410794,-58.23493238085466|9926
-171.87399228725278,-88.94401135670056,-152.2308736782548,-64.79910261370222|9936
-11.589173763637401,-44.04542727722083,-2.210097135928855,-30.808881583576643|9998
-31.004252391311766,-25.739754042509958,-21.23786360719143,-21.338055340465502|9900
-15.421713845427796,-85.91027920362843,-0.057846856029842186,-45.783572635927506|9995
-12.415414829079406,-75.08976490527911,6.983357712066056,-48.37416644573966|9942
-47.14646004475424,-15.283124229529925,-46.18276688513832,-1.5241701033755355|9968
-48.80298935085441,-64.18431931911593,-34.914287760217846,-50.175659063329945|9977
-125.8609177096583,-18.171813669178462,-98.69602962039895,-15.190746261766202|9982
-149.32672410008627,-32.358784850108385,-104.93346341256267,-30.225651706051092|9906
-53.565437352161325,-66.34654876136352,-39.61534294141521,-52.46301108485104|9943
-12.928925909035824,-48.82429045883698,-3.117250539548916,-33.407244548719206|9918
-171.64142801325644,-29.224075059035673,-156.99589872711832,-25.522570367845944|9930
-27.748575870208786,-75.46302158088595,-16.606777874185735,-48.288142944550444|9910
-48.77126731534285,-23.729744283121992,-45.18333465638239,-21.46399640001299|9961
-156.5633719904747,-57.10591636030584,-115.471607759464,-53.50710221674919|9992
-143.41906170796335,-80.69051943829022,-118.15153533677264,-66.17925239883797|9900
-97.65671403267882,-51.99960756159536,-74.41220225748575,-46.42318386456235|9935
-92.75154938223648,-2.4105521830438406,-77.80081830597686,-1.1711360324502122|9981
-49.90373552905457,-70.74647015090622,-35.518971915886,-53.68905632504612|9940
-113.89416936772986,-8.831484313300685,-92.32661439560765,-4.450002609615347|9962
-53.48115608655091,-81.27573191358785,-38.62789126927248,-59.95251978564657|9901
-140.73731929676245,-82.61994258163229,-116.59614743483556,-66.31510602902145|9994
-25.990220252960672,-51.606871335699154,-15.652565618954354,-39.83278837359551|9963
-78.71553816360263,-52.83711157964065,-66.25714889228408,-47.48583417159586|9949
-64.25664916310093,-15.664389927361889,-59.78074604131287,-12.25375871200645|9965
-135.54487086146918,-49.59916332351081,-102.12147470614644,-44.549635637729004|9959
-67.18528327496293,-84.1634565140418,-52.444318531699835,-59.954631793788664|9926
-60.59154561361579,-52.621412764737855,-19.225239790346016,-49.09284291009634|9968
