-102.49544636080837,67.24278798923834,-98.73617996080837,68.63719358923834|10000
35.85959801192315,23.478229800994857,38.66459801192315,24.713229800994856|9980
53.338056399901795,-68.75889342353442,75.3780563999018,-61.85121342353442|10000
-165.54509665440358,-10.776021345088989,-160.38509665440358,-8.67024134508899|10000
-125.61549572569976,8.238818272147862,-120.47579572569975,10.972849252147862|9980
64.39856447831725,5.8903022159255825,84.39914443639597,6.183319087149583|9960
18.22496821854832,-60.36972536069772,49.609921818548315,-55.520480432697724|9940
-14.795654929817122,-87.68010969816123,-0.17965492981712217,-61.02026969816123|9940
-18.544754503085613,59.11187336239154,-17.021694503085612,60.46937336239154|9980
107.70669784950717,33.940077739535916,109.65169784950717,35.23257773953591|9960
51.054655204182524,-28.884425784746437,52.587091844182524,-18.258165784746435|9920
-125.54325593610253,-33.72110752374119,-122.28469095306252,-19.942173763741188|9960
-114.88315572070547,86.60139889782137,-114.8316681276586,3.496520397859186|9940
71.77789628631447,6.3744136001121,75.67764668631447,7.8286536001121|9980
153.18966539097534,-50.258888272319396,161.84779019097533,-46.6867940323194|9900
-67.96271356363027,-62.80943882813393,-56.80719356363028,-57.631738828133926|9940
-3.8057602325813344,52.1250649867099,-2.6832602325813344,52.8948774867099|9980
95.75882896356069,16.127697775974205,97.5809349635607,17.724832105974205|9980
75.97924270522888,-64.0436844701667,110.1172302341889,-61.172341194134695|9900
-178.52230730489507,-83.03527284345888,-161.24742730489507,-71.83467892345888|9940
-105.09561275391872,51.04007340246485,-103.86527835391871,52.71240340246485|9980
130.6582914727724,52.50286226826124,134.16829147277238,53.89786226826124|9900
151.6975651106896,-69.16141956631422,166.39756511068958,-60.80641956631422|9900
-69.58326168144819,-37.490898501534176,-64.58326168144819,-34.950898501534176|9960
155.30380942918933,82.74850957984869,164.59660942918933,86.65600957984869|9980
56.438233752143475,-31.237075270902565,61.295307018383475,-24.607461070902566|9980
-17.028892656309274,-72.70093725079943,3.491107343690725,-62.05469725079943|9940
-70.51171944933517,32.164129176129016,-68.43711944933517,33.54412917612902|9960
42.643365642747206,55.82233531113847,44.0685656427472,57.31483531113847|9980
168.63048431103925,-14.494766451766633,175.76508152103926,-13.885157451766634|9980
-41.55426622466682,-15.306596084934895,-38.76426622466682,-14.079096084934896|9920
-47.20269782776519,6.463429670433177,-43.56871782776519,8.035929670433177|9960
173.32640039138812,34.46254537377016,177.29390039138812,37.050420373770166|9960
7.982642054819484,-28.866003371311628,13.172642054819484,-26.792643371311627|9960
-55.95770653728921,-86.79068944782159,-42.755686957554815,-71.15115323639631|10000
-103.00048144184541,48.43342106273912,-102.2423214418454,50.78761106273912|9940
38.6025907775896,55.56097607135195,39.6402507775896,57.47722607135195|9900
179.89103279700035,-80.00842437507016,3.791032797000355,-78.60052437507017|9960
-166.6594999314267,-25.956927291898225,-161.5694999314267,-23.501927291898227|9900
-6.995221050015694,57.11638005924259,-5.445221050015694,58.117940059242585|9920
