-152.38058880056528,-14.676699341667586,-151.14649948671257,-14.134378792695014|9818
-6.718261028977082,-87.14437053516156,18.51877111592292,-81.65900028516155|9824
132.69852633539045,-34.15587628361505,133.67567574064012,-33.253616897649145|9980
158.73858008085801,-35.408128467972176,159.91245508085802,-34.687046255472175|9813
-164.5560131160807,11.648678534780885,-163.20901311608068,12.559241034780884|9824
127.30063224630311,-80.17319472139802,130.55982988474696,-74.61016251107844|9988
-14.627691173472329,-25.17024642501407,-13.377691173472329,-24.270996425014072|9820
-49.61334868980049,21.724146034715773,-48.09991136227727,22.105767035282913|9806
-92.95464859355444,-10.931512467440712,-90.84818554355444,-9.826387467440712|9970
-9.202902738974785,-37.89917766800412,-5.616995896349786,-36.56221606800412|9849
69.12420994865971,-44.36863058211929,72.6893329652057,-43.00826853482823|9838
-66.7328610664473,-81.94775107175502,-64.31719840010862,-74.97028043057892|9911
-98.2747892920779,37.348414663828905,-97.91245537336822,37.74339700486016|9808
73.18164657553442,27.567644997505,73.90249370053442,27.860832497504997|9820
-93.41369124690846,62.17362231404965,-92.52204106024095,62.371164139049654|9841
-75.84293805609506,-66.44026089688063,-70.92943805609507,-63.879836046880634|9975
-92.3554156925149,-3.915548428857633,-91.06619085328144,-3.2454318061731233|9989
-177.1786930207491,-7.885297416884612,-175.6876817957491,-7.465270484384612|9987
-130.64330578504516,-2.8610325055787627,-128.72351031192414,-1.9215948711510227|9986
105.58669528720543,-77.43493187754326,114.78495531247779,-72.54191677022295|9828
37.99585761300199,-79.16555488255267,48.80757961300199,-74.26005488255267|9984
165.05128477198235,-25.57364973259365,166.42549181454862,-24.85066883603156|9993
-12.707215862112463,-5.983310825730356,-11.214340862112463,-4.971810825730357|9868
-95.08659292511203,79.25342240170716,-93.61171792511203,80.20304740170715|9809
113.52390834427877,8.967868993817518,114.14890834427877,9.280368993817518|9995
151.22582083476965,-60.39540588397332,155.31982083476964,-59.07015588397332|9995
-15.271541092306336,-28.15408657184401,-14.274661179426335,-26.82514497184401|9974
148.74118554041178,-48.591583988446956,151.93718554041178,-47.341583988446956|9800
3.6013400772877446,44.78488740921057,4.032402577287745,45.03785615921057|9804
69.93938648019747,14.826091077685504,71.60724964300996,15.052388064388628|9828
167.6253747662701,61.270781583415214,168.8753747662701,61.895781583415214|9811
11.454086631435302,-61.76920073334993,16.1620866314353,-59.464700733349936|9987
-164.67155403438517,55.7895795481605,-162.82405403438517,56.022642235660506|9815
73.7928866059398,-1.9117558530392955,75.0428866059398,-1.2867558530392955|9809
130.07034931662417,-32.40052690150052,131.17084931662419,-31.66265190150052|9992
-28.115628418465974,77.47331052976045,-26.814878418465973,78.02123504851045|9995
93.00030168026467,21.629027021074705,93.78837655063658,21.97044825942102|9811
160.5288938833254,81.73175291150366,163.47821916333646,82.93182707809775|9850
23.984419191661544,-4.726900750904775,26.779144191661544,-4.576606260886026|9982
-16.363471063548246,83.83988672563692,-13.872971063548245,85.08513672563691|9838
-38.06885384774961,52.63110296427257,-37.33021042543718,52.96388936383381|9817
-139.48148796919514,46.51078872979738,-138.23148796919514,47.04997622979738|9982
-113.22968841377428,48.034066650638266,-112.68012591377429,48.35909790063827|9801
-95.21083983504414,71.64931580709467,-94.00983983504415,72.34962830709466|9992
88.30106067884441,-35.370484195733845,89.89935416276441,-33.99169409573384|9995
47.520423287434255,36.577726900715476,48.11823578743426,36.890226900715476|9831
89.35112016582445,56.929197476373844,90.82551752906743,57.20701616336883|9805
-142.88124521583376,62.81188624621956,-141.79979207208376,63.04191749621956|9842
-136.38092659919812,8.490589318826693,-135.91400708349812,10.864915381984193|9997
72.53664827312303,78.20274700560915,74.55342287312304,79.56959340560915|9991
90.3734954635471,76.27692971400614,91.5764131605876,76.778186589648|9831
32.788379537886016,-45.477592209870224,37.48687953788602,-43.200642809870224|9809
28.75874476130744,-39.01061222256329,32.85996178535744,-37.29439009756329|9836
-61.965320822839544,-14.442535596704161,-60.715320822839544,-13.817535596704161|9995
95.97117210930355,59.63282673245243,97.60796680930355,59.99098623245243|9990
-34.26677895240161,65.47450201815056,-33.32442691207798,65.82212367056681|9824
-103.97958833506581,-2.236864614206638,-102.43842811006581,-0.6422396142066382|9841
-110.4780704555574,83.64353234694929,-107.6677450795574,84.85680554694929|9848
69.1792721224783,-70.73066374160867,74.9562721224783,-67.18566374160866|9854
-41.39054495842305,-54.75528199532741,-36.39054495842305,-52.82253199532741|9867
16.551784586290893,81.16783396298507,17.744921394670893,82.84514071935507|9815
41.49206997016694,-43.15773273433876,45.64731172016694,-40.502725084338756|9982
149.45285831808525,-15.271327417402262,150.75560831808525,-14.570139917402262|9974
-80.20131759302025,57.686379147538986,-79.51546399302025,58.01687914753899|9826
-30.506155167418513,-52.684454296731644,-27.471918042418512,-51.380079296731644|9969
-114.01440248437636,30.80015796167794,-113.04888735753244,31.121046881473884|9814
-97.59282146152209,81.60126179307045,-95.5818410933446,82.7745134189092|9804
52.46007452092957,-32.077044257504674,53.53489569592956,-30.900794257504675|9989
-63.28043062173617,70.319579048415,-61.88293062173617,70.705017923415|9822
-142.60349967574427,80.43204966791123,-141.71209793984428,82.60754991791123|9829
-124.87756579468925,6.280855021180329,-123.58442529468924,7.230854211580329|9824
114.5323757142653,0.5249754184215618,115.26173585627406,0.8602754231348793|9827
161.5382570627753,-29.96190775685313,162.89873296373574,-29.268720219529346|9988
128.04903149819063,84.4069985898717,131.4174322089957,85.8471011931792|9823
-159.19159918451038,-48.74857546295734,-155.0530377074604,-47.24856008073484|9970
151.19165506004668,-32.748354346062165,153.0849161100467,-32.55004575856216|9983
-124.60136896431939,32.15563875943246,-123.67652752681938,32.553763096932464|9997
98.37483409892252,78.2221865506163,99.06508409892253,79.9954365506163|9807
109.18286759941878,42.32204366659113,109.9163765264256,42.65810231467934|9811
-163.36753368750814,-44.6725360475546,-162.636683945218,-41.50697223125056|9865
89.67984419181852,71.76698442965562,91.05121919181852,72.20513647965562|9825
94.56414629944885,24.287749856263588,95.28833379944885,24.600249856263588|9826
-136.28202195439687,52.266144745169726,-134.90602195439686,52.729519745169725|9993
-91.75331132807014,-41.561309682979896,-87.28175920276404,-40.063145768285196|9811
106.01196631691795,-31.578234957283463,107.00716400315912,-30.435073794178127|9818
100.09312666298922,-58.83088740915933,105.14779412030074,-56.44029635266458|9812
-175.90726599599893,81.07508014992243,-175.89515723958579,14.614856645010178|9832
-83.60569724749887,-46.16752481764946,-80.71334249749887,-44.87032331764946|9811
109.25431280919821,57.91778747631639,110.9198641052893,58.210520909171976|9803
-174.2626813447857,16.72006789254378,-172.97321515922138,17.374005129208072|9846
-57.598974391938114,79.59695682868235,-56.20938368189687,80.42903812632386|9828
-109.16388200885166,18.1267182444834,-107.70624665885165,18.90592405206465|9981
151.72895226698438,-43.30589095680306,152.4797022669844,-41.758890956803064|9812
106.26092820121863,-60.71106047551381,107.25833932568956,-54.48682166630409|9815
-116.25753298710899,76.70168803957344,-114.65428298710899,77.66938058957344|9970
-166.4510535274644,11.154103816230815,-165.28266243647082,12.08805723481655|9809
-134.65582618099123,38.579381478857954,-133.26188423816936,39.017721844903285|9989
-10.272978583815046,27.316811717556277,-9.479530884953077,27.676831282272357|9809
143.43283448131922,40.31263035014152,146.06360011588768,40.52577665707867|9837
-24.548327529101385,-88.73623259973515,-23.86829203157886,-60.63732954294068|9804
22.05933666605887,61.39722200611112,22.774211666058868,61.698472006111125|9962
-76.0924275978177,-71.6580487065743,-69.0835022207714,-69.39375058254672|9841
150.93637027643211,19.672632540640166,152.73524527643212,19.937650490640166|9803
14.919523399565378,-88.14502614462232,30.578158255844357,-81.30687832335379|9809
140.21725343380558,-17.760382151086304,148.15322534463868,-17.712346928809694|9811
82.28906531686488,57.365187552848454,83.25125281686488,57.71496880284845|9814
-81.3845398866797,12.457886956824282,-80.88029332904418,12.762342849421476|9810
12.548678376684876,-22.182622827479875,13.950303376684875,-21.794185327479877|9991
1.2488473542970553,30.382888641747954,4.09315713370029,30.55565874398551|9830
-160.35373890411876,19.0081346259429,-158.99371624341103,19.786615852414958|9810
-9.45403839179366,-6.979780469044741,-7.908227641793659,-6.60877301904474|9992
7.947193884694883,20.320332613593536,8.812486599560353,20.724487556560263|9802
29.89342092694139,-57.489027694345104,33.082060807235386,-53.31506265549666|9998
-39.15363445457052,-70.04584449995383,-34.12586911931683,-67.2805705497034|9815
