-35.84084098855452,32.08994086385857,-30.84084098855452,33.87269086385857|9943
162.1430472974304,52.00785696815926,166.5759288974304,56.29335696815926|9995
155.1192054257845,-18.97562616372784,161.33370542578447,-15.045251163727839|9976
-156.91600784029643,-31.567057181954937,-140.33520584029642,-24.827557181954937|9949
-15.76576596242223,52.315709220857855,-12.28651596242223,53.702959220857856|9941
117.20064089964801,-29.2377061112399,119.584895468078,-18.2617693112399|9971
-178.0492689234434,-81.71669784072087,-155.56991132344342,-64.61932794072086|9997
-139.8486311414574,24.571309493289696,-133.3601311414574,28.781858243289697|9923
135.39696170227162,13.208297970784374,141.56629469267162,17.421982246234375|9998
84.82567892627735,-60.6847697220735,102.16367892627736,-47.0456532220735|9986
-173.99167189436727,-85.15894588368842,-169.23907153021185,-41.09617574736841|9984
-70.53823952011486,56.341987508883804,-61.089747275804854,57.0001632848327|10000
100.60709541205536,7.868328897503848,106.01449951205535,9.851888097503847|9996
131.10509559838331,-58.93276122601927,151.10509559838331,-48.19376122601926|9908
-165.20062589323678,-25.6129876025646,-155.68547339323678,-20.6254876025646|9988
-81.4337199769429,4.278639080404045,-75.2496798286229,5.571696625781545|9995
30.87743697242075,76.41532250808943,109.81105462547133,77.05701362109339|9981
160.14902339327026,-74.88416730385879,28.192789134598684,-69.96387599701539|9904
-67.28307424225876,-43.50588876869207,-61.11924154225876,-38.26998396869207|9998
-123.03576039080474,76.06115211927148,-113.66901039080474,80.05077711927149|9918
136.8557917159953,64.85338523084064,141.20531339978263,72.39046266360903|9994
12.95703568057103,-67.79734823697737,13.646650497956632,-8.042436123856007|9965
-146.54296884776986,-65.74868467901383,-126.96296884776986,-53.778684679013836|9993
-82.39639738113594,45.471034808980185,-79.38364738113594,46.752909808980185|9993
87.66729952225754,-38.63800724181529,104.44995788857753,-31.774880073170287|9995
-47.384806646586895,-85.44765737160046,-6.282069446586895,-65.20565737160045|9992
-70.32686570100776,49.37079820012239,-66.94987946181745,50.73457790744739|9999
130.09035783904991,69.96000041651348,135.77577483904992,76.27987161651347|9959
37.60633185257628,-28.80634139964549,48.91133185257628,-23.80634139964549|9920
-122.70231179776344,-5.822097676936021,-109.59857009776344,0.06927872306397909|9997
-115.31610461260505,39.258290498228135,-111.50774421260505,40.761040498228134|9990
66.75143871096678,58.1740131261166,71.73943871096678,61.213188526116596|9999
124.38345064034367,-29.608580563008,130.59395064034368,-25.860130538008|9993
-148.3706419752362,-13.713653567763348,-145.1289779805398,-3.7131091281633477|9988
-51.90820930385836,23.030121558529427,-46.90820930385836,25.676121558529427|9960
143.34344049348476,48.7668985285513,145.31637104680976,56.48762495211881|9999
148.93230804805526,-54.52724001902805,163.63530804805526,-46.38974001902805|9930
-22.530692357181103,-32.596701022344504,-9.142692357181103,-26.910701022344504|9941
-4.542841627381606,0.09245252188357811,1.160158372618394,3.3584141218835777|9967
84.67119561965347,37.41817838936453,89.59975040885348,39.51324202856453|9998
172.66311226376232,-59.530066787975066,18.063880871807243,-57.59383726371267|9944
-17.36630070459892,-7.720299750188496,-15.67555166201191,6.787549441331502|9962
-83.21913520466255,6.235531688234709,-77.74813520466255,7.898374788234709|10000
34.4313126608914,27.22934267632609,39.8348126608914,29.259984476326093|9942
161.91769421298568,-77.44819051741968,8.938433523691117,-71.76502620263032|9998
-16.24191250883374,-56.832038821207306,4.886087491166261,-43.698634021207305|9944
25.29435779489737,78.0618289689693,47.00332866930247,80.19964106856497|9999
77.01179216851274,-83.71483327791454,120.66649776851274,-63.86683327791454|9913
-169.28401856360279,-20.3144027564228,-160.5217277636028,-15.0889027564228|9969
-37.518084199086545,41.23026462111216,-30.492084199086545,42.25864692111216|9900
129.86200494137424,-42.015303267060965,141.70324644137423,-36.948303267060965|9968
-44.119733934016345,-56.0929025742143,-24.229733934016345,-46.7499025742143|9978
-135.40321836732213,18.835444780569304,-130.44807246732213,24.471944780569302|9973
24.534736552714016,42.230345672447555,28.150996102714014,43.64609567244756|9990
14.79810287701445,-71.19477614814198,26.573098687214447,-38.98936970142198|9954
-111.73479180378226,-2.290277466794135,-98.28075123038226,3.0353927332058652|9949
-109.43596405316174,14.749714536103927,-104.45407194922161,22.088094433063926|9992
73.66246359057723,36.740370686876396,80.11996359057723,37.82785263687639|9956
171.6743362246011,-68.4940795010842,10.044919484501094,-65.8001899268842|9982
-108.50882652544227,-56.566620523288314,-84.56510212544228,-49.608308023288316|9968
-152.76059980899635,63.0012148310894,-147.76059980899635,65.5012148310894|9901
13.45339047013405,66.20617589924218,18.45339047013405,68.78142589924218|9975
85.5661263462407,-4.041416349620804,87.67645226240069,8.172637250379196|9996
-35.31757900059444,-78.12298245863465,-3.9821169466744415,-57.80104765863465|9996
-169.57910182262225,5.132171637803458,-164.48862820436224,12.473942887803458|9998
53.73553813627167,44.98952717127792,60.54252013627167,46.161761171277924|9978
133.37033179019107,-20.3433380486373,138.81783179019106,-17.1324299486373|9964
-1.9719852129153126,-16.3250607241395,-0.4906750940495057,-0.05992235833949877|9958
-119.27752089440288,56.022514152055884,-113.64241024440288,57.70259865205588|9975
159.76337973886774,30.491823275949574,169.67312973886774,34.42932327594957|9974
151.98398117960636,-72.5097702523062,172.22095956200636,-58.003531808791195|9950
