-75.59929242273672,27.022884828249516,-62.25850562273672,32.84338482824952|9948
167.8545791711438,8.83661143719301,1.893427007424151,9.668592370466447|10000
-59.114107129603866,-66.65617342725754,1.9177575627782062,-37.74881118004794|9928
-22.445240188305185,18.87158884858559,23.562145411694814,21.342557681085587|9933
145.8085049064251,79.1258223108652,148.9358432439251,3.1491892590612878|9969
-29.296711270747956,-22.998959830008747,-6.870093670747956,-7.566204830008747|9986
-6.796352251553584,79.4531841607418,-5.568317231317824,16.89660268236031|9993
159.15665926653932,36.13741394502504,3.7536061904551445,36.67858753229624|9980
176.3492238751826,-20.919785315825482,0.6590988751825932,-19.50769037832548|9917
-17.39190884423955,-64.22399906912183,53.51785475576045,-32.13799906912183|9992
-58.70373666963831,31.339374361983356,-43.083309269638306,37.33637436198336|9984
63.7884215158894,56.433490625218525,85.18842151588939,62.857490625218524|9943
95.44857418344061,-62.274492298419645,100.13108455341276,12.411593088447063|9964
-112.44904062080047,-88.22426689456472,-33.42443281370839,-51.040087338719964|9914
-137.27820900229378,57.61007658528521,-113.47420900229378,62.07676458528521|9998
16.345349597974156,15.699169228196576,92.58325632439977,17.421946805897225|9999
126.3065839945734,-64.10095944538382,7.151830997170919,-42.15339383881842|9940
-14.87520433048476,-80.35322300892736,79.96495687641274,-39.53297791539088|9952
-91.0225092265082,29.871200114069833,-83.9207376265082,35.52320011406984|9998
49.513176274597384,5.716319881327832,69.51317627459738,16.756319881327833|9905
126.62506706597436,-84.09227554447547,130.21761171071483,8.202677663194962|9913
-42.32935636413821,-58.07290864661867,7.827493086261796,-29.516513446618674|9934
-153.6062328220479,71.67978453892812,-127.5110808220479,86.89878453892811|9986
98.92585484041209,61.46389518832943,120.92985484041209,73.53918258832942|9919
51.42601329212851,-25.97463251322007,75.42030009212851,-5.300920313220068|9994
-148.42969825349124,-70.17794206688033,-78.11815690565123,-43.53590313722033|10000
-1.884333127411968,5.486152309433164,32.64844627258803,8.832318309433164|9948
21.33306195983281,3.4135970845051555,88.3101572150328,5.856625896248675|9946
113.32780183433391,-7.4997215755746085,137.9938018343339,-2.0049065755746085|9955
-63.34914149545776,-55.353474490385224,-20.235182643586477,-34.63509661480609|9900
-93.88755495629673,75.58509517582357,-92.73992397408115,4.187320503824736|9981
166.83495291695849,73.51463265387707,4.661405850065989,75.96755055837707|9925
170.40349453939592,-36.74075440738928,5.062638577485927,-33.09987745318928|9979
-95.71026707320453,-50.77030512960603,-68.53156829246095,-27.413271156736105|9986
-96.29248445217763,40.939314208580875,-89.48340314567763,46.97825035858087|10000
160.61144846073861,59.01642803850756,11.00215974529712,59.80927359934334|9950
5.419328833191046,-75.93554436999818,98.18339854871105,-40.35237936999818|9973
-95.28646163647025,-16.552915729496245,-70.65065942050865,-5.3585661095411705|9990
-162.6659924636657,9.573163929989517,-142.7579924636657,21.797163929989516|9980
34.57860486167094,2.9320484452779025,57.68953746167094,10.165475574777904|9972
122.28337515821411,-32.99518132715956,142.27337515821412,-23.112158327159555|10000
-173.29404841893242,-57.95721126951033,-117.14686121893243,-34.16372906951033|9996
2.500444441158587,-45.51587397644755,31.722718677477005,-25.42370512171042|9965
-174.88409715477707,-71.63192863270388,-106.89665115477706,-44.277928632703876|9957
-34.978044494773336,80.63054617635116,-33.58460068054334,6.604669200096936|9981
52.88644266985006,30.894160781953335,67.05277586985007,36.581160781953336|9982
108.82660041140137,-7.22728600213268,134.75726822900137,-1.8788974824549527|9998
-118.996943498002,-20.396749897987572,-89.068034698002,5.622303502012425|9961
-38.532748831335375,26.30996436033649,45.90202937183226,27.582884665918098|9996
165.34457115227116,76.38135845697882,0.06032115227117174,79.48560845697881|9904
72.29446289131184,-73.0717066607776,148.28433573019183,-41.50462927197759|9959
-103.05170924515052,-57.04829668988463,-62.31970924515052,-37.26229668988463|9947
-22.097281988318553,43.031998603886564,-7.823495188318553,48.50592580388656|9985
