-106.10411486499707,-63.53734204056991,-58.86311486499707,-41.03734204056991|9925
-52.13447937264417,-7.4779030129512964,-34.23088107264417,-0.7101829129512964|9981
-166.2439988791175,-29.454131834624032,-160.8966625288775,35.44231483155846|9923
-176.12494146890012,-59.06535229866307,-121.41068481890011,-34.57390024866307|9984
-7.246763466341175,-0.5186953080577161,70.22363812947495,1.3972172413790886|9981
-142.46692333077408,-64.88146404681493,-78.91760113077409,-38.817464046814926|9914
-139.96898552808076,-66.14703932941975,-76.08717047808076,-40.34853932941975|9957
-25.20532360538994,-34.65917745219089,2.4066651446100593,-15.288509514690887|9966
-41.13806736465398,-0.8373455620570169,10.100187135086017,2.479950320227983|9963
-1.8936770783476797,-7.612258376230109,46.52981829665232,-4.466440698550111|9961
-84.73678515051775,-78.72741973540202,-27.44992654949062,-45.859960229092515|9908
-160.84956939955012,-17.38936062859038,-136.75656939955013,-3.3462606910903823|9998
-128.26202862740502,-42.191984603172436,-76.95074802740501,-22.256305103172437|9923
-117.36284498227423,-50.03672186903843,-66.96336854410697,-32.98311464741104|9932
-5.78837363702381,-23.346969423295274,16.71162636297619,-12.096969423295274|9993
-79.11090345778805,-72.27446709793757,-26.672827005526564,-43.9785804738044|9950
-85.58117361662579,-81.52667045265024,-18.238704410701274,-47.406111232982774|9911
-12.668137731269367,-18.691295227611295,9.602362268730632,-6.872045227611295|9920
-20.864084608721523,-1.278190490531138,8.347665391278479,5.305309509468862|9951
-113.75721811271482,-76.19945122169923,-56.252137512714825,-46.404951221699235|9948
-167.94146446578262,-12.170363661439033,-143.42096446578262,2.378068838560967|9986
-143.57931784234384,-30.278201246980185,-110.70789784234384,-7.3929917969801835|9957
-152.79657945012997,-76.40005764725706,-81.35457945012996,-46.50880764725706|9931
-22.665274801588826,-63.36992890480047,30.598671961551968,-30.10402897785231|9938
-157.73356637158938,-47.36214704965879,-104.19256637158938,-24.268147049658786|9992
-136.71923216196393,-65.85769093803953,-75.70681648131392,-39.54203023803952|9939
-67.8158087918567,-61.677606363874126,-18.165402032056704,-38.472241713874126|9936
-106.52679262796073,-32.941931593151985,-71.48754262796072,-15.683442402026987|9906
-51.9563427950874,-30.408281186995566,-25.830934661088964,-20.976566076896184|9973
-166.7287163079181,-78.99181971953169,-93.1132163079181,-47.98906971953169|9970
-114.66103650320403,-11.483909262733224,-54.0387497019448,-7.298173072128475|9998
-110.37054060349874,-4.461735982671705,-56.651295472100934,-0.8826790635437511|10000
-44.97904246156437,-46.20001328697511,-9.861042461564367,-23.700013286975107|9949
-21.48627168130107,-8.953474265909314,1.5942283186989314,1.6306546590906859|9989
-119.2411895150353,-31.66172778956007,-91.26166731503531,1.4561009604399295|9988
-10.547991247183127,-85.07710603008643,36.160560410563974,-29.662017115856145|9919
-165.5259368596355,-44.6866429968811,-118.95543685963548,-22.186642996881098|9926
-13.69078821562113,-52.803932023211466,6.517601108388384,-14.902422471786565|9920
-84.97402038740523,-15.305519732969127,-55.49002038740523,-9.645260432969128|9994
-161.69834117204968,-19.333141135185723,-137.2567855720497,-5.031627010185723|10000
