-25.639362011843282,-17.13689381040792,-21.35522201184328,-14.701893810407919|9960
-40.01146872936935,-79.69879564512063,-21.051468729369347,-69.69879564512063|9940
-85.6482436459014,-80.74741738061859,-68.6613156459014,-69.60505738061859|9960
-125.90892881702169,-33.10242936482321,-110.80012881702169,-31.292029364823208|9960
-107.99054982482568,-32.91354869242932,-98.11054982482568,-28.293548692429322|9980
-11.168616718797832,-40.075186450294865,2.551143281202167,-37.06408165029487|9900
-163.50001763260227,-25.72726367091637,-157.29450083260227,-22.670323670916368|9920
-165.08930694658608,-39.662119726742645,-147.88150854658608,-37.53313924674264|9900
-117.8640450510999,-10.203373724955139,-99.74440505109989,-9.056066204955139|9960
-159.64074572336904,-11.764215487439742,-153.94216572336904,-9.204215487439741|10000
-144.83735521381828,-28.471020879190206,-131.2319952138183,-26.334680879190206|9980
-70.85959098660368,-50.865565940578875,-65.15191098660368,-48.195565940578874|10000
-98.69462773041002,-70.92550658333491,-90.09462773041002,-63.95756658333491|9940
-11.517561482356879,-42.765088394111416,-1.2575614823568788,-37.07508839411142|9940
-60.13944127830196,-49.22894630866793,-52.29240127830196,-46.333946308667926|9980
-136.27753539186423,-42.74707309430044,-126.35753539186423,-38.64707309430044|9900
-148.3635727990996,-89.55449247002713,-129.58698102949958,-74.61174510234713|9940
-38.03198701803361,-51.539445234972476,-28.03198701803361,-46.55944523497247|10000
-99.56266031328266,-20.512872519498977,-52.71473757408266,-20.342538848003297|9920
-153.25862502515778,-25.832291935580677,-145.8267160251578,-22.555571935580677|9940
-50.11259325139115,-24.944485633519882,-47.10617325139115,-23.62418665351988|9940
-5.042078129670491,-50.16150590077404,6.491482350329507,-43.20712958077404|9980
-154.48110482572795,-51.50312803663477,-142.08186482572796,-47.93108803663477|9900
-142.05921709998353,-19.412364246039523,-137.1111970999835,-16.875569326039525|9920
-167.74330626927576,-57.013757172193046,-158.34330626927576,-52.49375717219304|9900
-42.3986827590227,-25.35499756323183,-38.3986827590227,-22.91499756323183|9900
-172.4830543772208,-12.196818810424716,-170.8072926172208,-8.282608810424716|9960
-21.226899988785945,-1.1486893469860704,-19.442259988785946,2.3663106530139295|9940
156.52166259896356,76.76182199447825,162.76426259896357,79.39062199447825|9980
-21.8183961570678,-88.43070402967274,13.078403842932207,-71.83070402967275|9900
-77.61654024139922,-72.38765920175618,-61.73243520139922,-66.80301552175618|9980
-39.83183092963495,-41.93796572878494,-20.022921809634948,-40.31130428878494|9980
-11.257255455146723,-5.656318792831616,-9.808211049152483,1.2419314695683843|9940
-142.37440378631607,-69.0251412172235,-131.61184378631606,-61.8342266572235|10000
-135.88707359677653,-3.6828367690465136,-130.48707359677653,-1.1328367690465138|10000
-114.04344203003153,-68.53738972541618,-102.23100203003153,-62.08959004541617|9920
-73.18936190260297,-61.96661878079441,-63.48736190260297,-56.39893878079441|9920
-61.60805744721438,-31.829415126946312,-58.94123744721438,-30.38611512694631|9940
-49.09686020089455,-32.19952386893777,-43.58256020089455,-29.580643868937766|9920
-147.17680410499744,-69.93664655493934,-135.21760410499743,-63.37888655493934|10000
-130.72747152039395,-87.2051707544231,-106.19555152039395,-76.28901075442309|10000
-107.72002794622699,-71.49274235946827,-98.69450794622699,-62.918862359468264|10000
-49.24700310781683,-33.61586823731082,-44.91280950781683,-31.07122823731082|9980
-124.76177773576566,-12.809512358070013,-97.51009773576567,-11.616245158070013|9960
-31.044374922610118,-63.57014969806743,-27.61710324261012,-42.64666529806743|10000
-153.49923809029772,-9.170118071435011,-147.9199580902977,-6.845118071435011|9920
-79.83463897934193,-47.88003574363141,-73.01463897934192,-45.00003574363141|9940
-136.72475995244784,-8.213131168906585,-132.31035995244784,-5.673131168906585|10000
-151.04608514791965,-41.63740867033268,-138.95772514791966,-38.66315347033268|9980
-114.69162800881077,-47.014242358201514,-104.17386800881077,-41.27272235820151|9980
-172.04821697279496,-7.432617941435598,-168.98047697279497,-4.612617941435598|9980
-64.91908344534706,-51.72827138961533,13.662638448528142,-51.09183537843293|10000
-39.10439883071272,-62.41413955016351,-28.06439883071272,-54.32677955016351|10000
-41.20438988074618,-67.41157991482434,-36.017680440746176,-51.81868391482434|9980
-74.87287609226946,-19.246793853980147,-71.07420253226947,-17.62318561898015|9960
-174.3238748223169,-72.33341408149663,-164.0038748223169,-66.18341408149662|9920
-40.6711511505907,-89.84402950604276,-15.134030670335953,-73.40388313277208|9900
-151.54595566478108,-12.675582912732805,-149.28702286478108,-9.371952912732805|9940
-102.75960595792394,-62.58868370691689,-92.83960595792394,-57.65868370691689|10000
-37.54127972644474,-59.371376644159334,-26.361279726444742,-52.94261664415934|9900
-15.809071072325056,-78.88242757872321,9.252688927674944,-67.18378757872321|9940
-38.905628301418794,-15.105100279047232,-36.00144830141879,-13.334720279047232|10000
-144.20480807567108,-29.447584734482003,-130.51361783567108,-27.504577894802004|10000
-164.22325201820757,-64.19854109689086,-154.0232520182076,-59.05854109689086|9980
-68.96835138039768,-47.650302772260126,-65.54465138039768,-44.965302772260124|9920
-111.05244324745756,-37.704744940172795,-99.02812324745756,-34.965810940172794|9980
-113.3549170101281,-20.60591197503068,-104.51937562242122,-18.036345682230678|9940
-24.02339337368871,-86.45278774488031,4.854286556551287,-71.2701152552803|9920
-32.30043381673279,-2.6778967952373325,-29.690433816732792,-1.1662567952373324|10000
-28.17849922731749,-1.6473943066031072,-27.51686374731749,5.070115693396893|9940
-136.9501151642438,-85.19316272961962,-116.32067516424381,-75.07424272961961|9980
-62.975218201918466,-44.15665247194975,-57.38697820191847,-41.48561247194975|9980
-144.02421016573237,-51.061331524130665,-134.56421016573236,-45.27165152413067|9960
-47.79223935889823,-81.98482766318774,-17.72255535889823,-73.69823406318774|10000
-68.29329882551274,-63.538451226719346,-59.03329882551274,-57.118451226719344|9920
