-19.40930035019183,-53.73850569498004,1.6641996498081681,-42.48850569498004|9998
-53.365700922281704,-51.56062820960973,-41.045033584781706,-43.61174789369973|9986
-169.40674723404112,-73.02983425572847,-149.2377472340411,-61.779834255728474|9942
-178.24838825350895,-43.02149665358579,-168.83246018342535,-35.4558163726033|9923
-99.82430591667246,-85.55072313148173,-77.67402919318108,-64.99064779813901|9993
-169.04090453504074,-23.01053226523871,-155.03352953504074,-20.13700664023871|9953
-46.176530042568885,-89.09975905323294,-1.2710300425688814,-66.28938685323294|9998
-21.96331878276936,-8.301333695649218,-13.936711364019361,-4.789927445649218|9947
-4.0721115579313505,-12.407474653635882,3.8321777045686494,-9.173099653635882|9975
-176.76694482463492,-11.620893733307987,-169.55536902463493,-8.510669570807988|9997
-125.55709290587504,-5.837340478595867,-114.14846790587504,-0.538027978595867|9990
-38.02507466480201,-37.45084020258713,-26.528699664802012,-30.469090202587132|9970
-115.28455342038843,-12.061434917297843,-101.81717842038843,-5.209649867297843|9951
-27.830345149600365,-0.7622635627167973,-21.032222149600365,2.185365474783203|9997
-83.40654371338536,-48.13892719935014,-72.9676952899105,-40.996472985037705|9944
-82.09369095584026,-19.765206195693978,-71.09655449866838,-16.64500532677898|9961
-89.00246934075989,-64.99780812326821,-77.91029064075988,-49.208433123268215|9950
-98.8617978808206,-32.295490136088404,-84.9966217077831,-24.76610718763578|9903
-96.17707119306155,-67.6978791751809,-82.16865909077892,-55.023217219122216|9994
-139.87494225184915,-18.827928293040774,-128.02177653934916,-14.061846625560774|9968
-35.584383835726165,-87.95479184624996,6.405116164273835,-62.75214584624996|9953
-22.049024784205052,-57.579414278129015,1.5669752157949475,-46.175289278129014|9984
-81.73192169234078,-19.740552903738596,-71.23537751386328,-16.518000145248596|9955
-160.55548796458513,-74.56230143993405,-136.72573796458514,-63.312301439934046|9905
-45.35169167988849,-36.88959480149516,-33.91044167988849,-30.477094801495156|9938
-23.50931308675128,-85.50375867872798,14.66478505590371,-59.37788535110798|9935
-26.048862255433836,-36.074001258334405,-14.841612255433835,-27.863188758334406|9991
-123.47486483857553,-14.06181206019246,-110.84479088857553,-6.6209178351924605|9998
-88.47404725428824,-84.66116100983169,-59.259851003888244,-66.32482448483168|9911
-136.6368115540666,-28.582159906590377,-123.11944065406661,-20.245630850340376|9932
-148.55541652477527,-66.19973746104792,-127.24341652477527,-54.94973746104792|9972
-143.8486534964794,-79.81215220835736,-114.38082384048938,-66.62728338335737|9996
-157.76384078042244,-40.44690959635702,-154.77698824442245,-18.104068046357014|9994
-92.14649485349071,-13.325503582028222,-79.26411985349071,-9.712930019528223|9966
-40.1269063377438,-78.51513837938701,47.38967475031621,-69.2984990980962|9999
-147.2106692785549,-21.44194020247594,-135.40363275231488,-17.23947938226094|9927
-66.88146815596451,-36.04665076503324,-59.41878065596451,-33.24765076503324|10000
-27.02201673071954,-56.28974446577075,-9.54896898071954,-45.41549446577075|9960
-13.036138330299385,-35.07388412045919,-2.2811383302993846,-27.77769662045919|9991
-46.07448294283079,-52.64790791129701,-36.49056759778829,-39.620484861297015|9961
-89.86509114120723,-87.99871318061336,-15.948315094738405,-72.97614546017621|9971
-8.91266448558043,-76.21527317398903,68.54483651441956,-66.84228627231403|9983
