-161.00158973709816,-64.82831118267775,-105.77638227917512,-54.54128207452609|9958
-45.14209157563287,-86.81427493538807,-16.99933012867876,-48.62239154934424|9996
-3.7357399706500027,-1.4312821026110734,4.267099853446623,5.017480513188714|9908
-148.7235066606583,-12.296797610424775,-134.74274183323675,-6.0803797796755585|9919
-89.73303819422763,-85.45037875367822,-74.73132209167363,-42.294098069597894|9977
-4.91292825138882,-22.914038246049053,9.787649544596592,-16.02275334934487|9953
-48.128588470653575,-19.064708920972517,-40.99957008094565,-15.399453046797085|9920
-51.88119053752106,-50.79651009114227,21.537448267433952,-44.087854315077976|9945
-164.63851300327372,-41.762501761365634,-130.4447798918792,-31.480103318100802|9937
-83.11436943715545,-59.8868354666934,-58.15692528752977,-48.168495311362975|9919
-156.75286538189573,-6.648667363979056,-138.89987734876303,-0.4035828247116866|9995
-90.93130293625501,-89.00308348219896,-82.20078176225782,-29.464121796219658|9917
-98.69815538404562,-51.76229205655148,-70.82113619506977,-41.31176301236802|9985
-70.09823750424982,-76.19537671995677,-40.735115672197146,-53.33268977803071|9980
-85.28943093983409,-27.13313778994505,-72.57371570159296,-18.5489957640142|9920
-46.81890680761284,-87.80447476873172,-20.95697424297612,-48.454149201202505|9992
-125.66412990353524,-35.45798167205707,-53.463628725656875,-33.86806684404499|9963
-130.7065841088032,-49.23626875788758,-78.4052495581391,-40.45685606557612|9906
-162.34705912159373,-31.877104744539622,-133.55584604646785,-22.98083783009288|9913
-125.21569596840152,-13.33683563448018,-92.19615751733635,-5.1144852826923675|9921
-82.4364404792615,-25.263041794092103,-71.58122130329096,-16.07394446707078|9946
-56.77550917057471,-19.70871600744344,-48.787078110161346,-15.375721333604673|9978
-88.73366054466575,-22.302167126206225,-70.88056123112666,-15.906995652692899|9988
-102.18591980818042,-29.366777913535376,-75.43645827236371,-21.973498106515777|9990
-42.53000380315556,-48.590147065148486,-8.13168174499284,-37.080019429671154|9924
-135.33034493755994,-69.94387860407218,-89.4970793008856,-56.75450651468388|9982
-59.087872260770894,-73.75215535506254,-33.61903666819227,-48.15965113008353|9917
-148.11347496859952,-43.73214988542231,-47.94260579994962,-41.40574879745032|9917
-112.1092886744967,-25.939974392782236,-83.7751586992985,-17.427933497029084|9964
-17.89089937703804,-2.486163777805337,-5.342142720291614,3.2942214583074962|9999
-95.12421789665106,-35.86569045935819,-65.18500383912453,-31.130150235166102|9905
-7.068585373994798,-25.534455082092503,8.035232686743436,-17.56945580858433|9914
-149.51223987692623,-20.235215090545616,-129.42023105043066,-13.40200969512042|9905
-165.36175960678227,-27.793423354642197,-142.80354063437602,-20.19707868757257|10000
-84.342301023936,-7.963868386211178,-74.12277545874619,-3.173187159242473|9955
-91.15922086256249,-69.21855228517957,-31.374592344887787,-58.183104622809466|9917
-151.7477627515629,-30.573747322535244,-121.17564081640917,-20.94365018369092|9967
-165.3985472281419,-25.734867807194977,-143.48948562927683,-18.50143856924529|9927
-162.26147354496405,-81.02116956533068,-119.6755896991319,-59.265139032001045|9956
-26.96876374318363,-30.24948375514278,-9.012929933689055,-21.523880590160232|9998
-0.5610392074651926,-49.031073351033235,22.009090693467957,-31.652189182154082|9908
-104.7461968586333,-60.79883188845875,67.1133312618487,-56.341187740373954|9993
-174.4488272549482,-55.58737651602674,-140.29370127667733,-43.87239695646313|9916
-116.72032941504236,-42.96143914331724,-48.662580872474535,-40.128973212182466|9919
-74.90474803346005,-76.31248277595759,-46.00936077322652,-53.108172884456536|9953
-173.44386887331257,-16.558841797149828,-158.9283440334267,-9.412739469128468|9982
-0.886706927443992,-51.87538574130821,3.4936863551292987,-11.098330662559817|9932
-73.3830294210412,-4.8362138147465945,-64.9271626360809,-1.0190562087030441|9925
-60.983477690553705,-37.2099805667575,-52.52038082022257,-31.16186934734562|9948
-33.85627430332083,-15.994048761824601,-21.58828163372369,-9.30369611789347|9992
-25.939158355274643,-18.905267549364762,-9.562898799151188,-11.689730227308882|9955
-102.76665586703832,-26.03582445803416,-75.63342794499682,-18.910499612408|9928
-60.10993548185488,-3.6322498131235905,-51.331666309347945,0.7556486971965333|9985
-179.99940057527562,-14.267266980390357,-173.46474905593732,-4.3003488288433545|9901
-144.79398781165335,-25.48510668940484,-115.44899032318293,-16.572210117404456|9948
-27.667448948944198,-32.32113156946015,-8.44752311626742,-22.930273933838777|9937
-1.4504373479018007,-71.15206822273117,24.737065473940284,-35.79166557182925|9938
-177.57653968466468,-51.27156055990342,-146.29589831063376,-40.77144873069366|9961
-68.55939588117457,-10.05092342083634,-59.2516675281791,-5.374387555896875|9940
-55.94809002799102,-55.34124841370773,-9.764458824360602,-45.51923364057026|9936
-54.484390083574326,-22.400368111401644,-46.93472548660225,-18.328305797890465|9916
-28.075477298403772,-17.65917644145173,-13.386873794385064,-10.754186012438119|9941
-154.05216713429138,-75.20968888021329,-105.8406643526231,-58.46004087108619|9948
-38.65286232384407,-32.795010597774336,-20.232925737268822,-23.916983031355286|9952
-61.76642528629712,-38.044584432577096,-59.42689502558327,-15.970811456450864|9916
-81.44443396763224,-35.51112611320352,-70.59030684703201,-25.81547179119035|9997
-173.32640578048657,-77.14963959777691,-123.1916034475558,-60.64494713332908|9927
-30.763225571672017,-34.628873084051804,-10.910450983180553,-24.38048506425887|9957
-89.58626802495715,-72.56651270249999,-47.257357740972566,-56.226107977738224|9992
-2.668731171164367,-2.668112538237132,5.087536139425627,4.192306258564535|9979
-44.50966202754259,-58.00821246850376,-14.065415462951734,-41.21183323431464|9940
-135.36852896794613,-7.273087093282521,-111.02010747831464,-0.2827998720415055|9986
-86.48030001640876,-37.16361480925915,-70.84660668120513,-28.686675910654245|9923
-124.4369891597548,-69.24246537721505,-75.68626001221308,-57.821762265875414|9963
-157.88921779484232,-45.363787925436,-123.48780150180593,-34.74023649541324|9924
-88.90678847737252,-2.7251193212892852,-75.96335517085976,0.7380713485894468|9942
-146.2077429119252,-85.06425529384644,-116.2657564313092,-54.545495931037934|9941
-81.26850482531128,-60.46519552853097,-56.45492308321255,-48.36199619597187|9972
-49.091408851406214,-82.48033657566835,-22.178895596587267,-48.67419060683736|9994
-134.475845040481,-76.8475409888205,-91.54989219245536,-58.366892932829046|9914
-0.24910444051806646,-27.496229988982044,14.55499942065234,-20.32404112685594|9917
-41.675637140264385,-77.18523211604104,-15.509940501801626,-44.63199349490952|9909
-62.40625000338983,-48.1576056891853,-43.52894873257897,-38.27885333078864|9922
-83.79210908482762,-88.68043151971005,-64.64097899615354,-51.45725347708482|9971
-176.61789219829285,-34.48783757932251,-152.65316984256756,-26.365784226256586|9954
-112.38659322030175,-66.69705607812404,-64.45981526912031,-56.10603995121298|9931
-105.90799858868478,-74.48786711418583,-67.15674322997091,-56.959628774830406|9900
-32.63655806821024,-25.243484660453635,-16.955940889167664,-17.843412401694255|9923
-171.3087669104216,-73.62788408599354,-117.35442923190283,-59.9229916432845|9992
-57.09378058057155,-30.10184556074313,-49.272502598730114,-25.13699163748528|9929
-146.42058563568168,-4.721478007733948,-127.33722214795563,1.140597462469687|9947
-34.30029014658429,-28.379576027987515,-17.779077153096054,-20.383775539647132|9973
-89.24525232468855,-1.8043441658872572,-76.64532116890524,1.5589606595610612|9923
-53.86992147739752,-77.98663464146775,-27.977597795831144,-48.20910855204554|9943
-95.90946842634773,-41.11359106483741,-66.07799758775423,-35.79919806292985|9923
-49.23784052765625,-57.31636743295856,-15.564312718059924,-43.59664387005382|9900
-81.41408683234503,-35.06407298472382,-70.33812751464023,-25.450552461178418|9970
