-86.14640394265201,-71.31776704698248,-19.79610543974887,-30.98832528523686|9969
-131.23718786987226,-43.65989326906672,-67.25849343837163,-13.157034876399834|9981
-138.36061740935526,-34.199796623705055,-86.15464658495586,6.160224276428252|9902
-104.70635476543193,-75.09116387262569,-31.801320359564187,-32.62510295309984|9932
-139.55310623652448,-45.21005885675114,-108.09439779507149,17.12494776021466|9917
-131.2031366664478,-37.61284165242631,-55.75316637148444,-18.821185032496498|9980
-130.12951604278098,-46.14177785519753,-124.84953016465178,68.52707630033544|9973
-43.772361665951536,-16.573848462667613,-14.51971968717002,1.001587921885644|9966
-162.00171239366944,-76.70998811481783,-33.16310745363012,-40.06467771480188|9949
-10.891931327402684,-35.784270904990784,23.010462791138668,-9.491073316610944|9974
-102.74327009272972,-5.7070797689284,-69.67220984988396,9.195838122571876|9999
-18.806545148988093,-5.370582310179943,8.779008116134065,12.39543371555992|9965
-61.10436256581068,-89.02573999853723,-59.556145627839605,61.34870227228237|9925
-164.3436573358853,-27.378336430606165,-129.97816033376395,8.034707670507718|9968
-32.58139972005137,-2.4902153307063815,-4.240404646125654,13.557817887904754|9914
-47.10056388992746,-35.25695370540842,-16.626567722348657,-9.073986984053974|9941
-143.77761883379554,-64.9498668749015,-87.35004841089946,-6.60433169873599|9911
-46.26655511373442,-88.39022001544721,5.904985369217698,-18.35489216851211|9950
-131.28967633576556,-67.38859921820753,-93.02545679777447,10.266938586126145|9959
-148.06481844911065,-70.19446736743596,-45.65160449288919,-35.02407402348639|9900
-179.2402381211704,-72.0036630434088,-50.65079460366579,-39.1707954090916|9939
-34.218851299200225,-6.0925487989630955,-5.339328881796426,11.096692929175342|9933
-103.39813834301516,-15.531659834593492,-65.61894607747733,2.2171036591502027|9925
-41.08570749035559,-39.39536248887415,-24.128135842083775,2.3353257834695356|9988
-26.399873215659323,-12.476765022513456,4.303751384160478,7.768345358026332|9978
-27.328959017025387,-68.85728999148137,31.56133857898539,-21.055781906074905|9931
-82.87827868310056,-25.15921159838499,-50.72826520015736,-9.304667141577337|9940
-22.599943253052533,-43.90674682151835,-9.331042320037808,17.059774991050908|9946
-62.51841104516173,-50.49909044993188,-54.479718861697805,6.786372729174232|9929
-170.95568836809636,-21.285341643563292,-147.18352494652277,18.459748637888033|9942
-20.627610882699024,-58.80728423026368,34.77195711980095,-20.154387894632208|9938
-50.25161244417888,-53.50984540316215,-1.927809134859558,-18.40016172527853|9973
-175.5882908270399,-53.15389961094794,-91.40873685702411,-17.53720938774409|9972
-29.582871327593068,-82.40815846499271,19.932073636160624,-16.738006199665506|9913
-81.49744369940699,-8.563231715375391,-46.85375507104673,2.0498264338314875|9908
-26.739199909250186,-47.1082269810903,-4.797289555103443,5.518714319380038|9941
-110.78508044114022,-52.51760857708583,-42.91496579083335,-28.46935937024551|9959
