-60.374026001958065,-54.79539456516952,-50.574750815988196,-44.49074732643997|9903
-147.2809435657732,-43.29266820171508,-130.60624618868397,-35.053280530146914|9921
-14.271922953468918,-32.107158814646525,-8.209996524355471,-22.53090488460787|9949
-175.1325759382212,-41.60547212474666,-163.6519355880454,-34.87564794199464|9982
-167.4291459065163,-49.89413992731474,-158.84819667782162,-37.16666025924185|9965
-101.38953825345527,-3.853117668054292,-90.56760578898253,0.7912089923417476|9967
-113.39190877690977,-12.43756520861999,-100.26369949911893,-6.070352912881407|9973
-146.9219859095973,-22.062439385693477,-136.8691348428772,-16.852236344504888|9912
-10.212305485199511,-51.05246226884125,9.830164096039812,-39.87492302369586|9947
-171.30089056953273,-45.57221775454277,-151.92109700448123,-41.30373616308723|9968
-118.99054139670116,-85.60145894811268,77.04939962309152,-77.6137166720332|9990
-11.50412819361323,-86.46391267011961,9.140737838700925,-50.39612621891587|9955
-5.607786402240609,-0.15791267404777654,0.35080356560382153,2.9902889391391296|9955
-163.3559935732434,-55.75097612559997,-147.68813177322508,-46.73062675813234|9922
-5.540785174399421,-84.74093511124596,12.993477587183897,-49.25534020640421|9915
-108.48056247091417,-69.8916683397126,-90.88685416721928,-59.898439068480556|9990
-32.705577085226835,-76.6736311602178,-5.678674696835202,-56.21860977608007|9941
-69.82344335339687,-40.6706307044876,-62.016460748603215,-36.58717349497236|9970
-95.42058250544154,-84.00214450653614,71.75126807293991,-76.02660009970612|9963
-89.04251083006528,-34.55146071476723,-78.39171594143488,-27.667905650552065|9936
-148.44418756741928,-40.98671476925652,-132.95599134744316,-32.80004509617799|9977
-164.50668804353168,-45.65133928442806,-156.52199686148037,-34.15415284521776|9987
-156.5293037570681,-41.55616621067832,-143.66037964291914,-32.56841132480744|9909
-148.39069172380698,-7.893905868671165,-138.19005586213623,-4.887951121591281|9967
-68.18637506729083,-7.859045302903206,-55.12279150566306,-6.773836534239396|9930
-120.47143985832918,-21.822934842072577,-113.76205858320554,-9.71353054716398|9965
-5.499835602376266,-76.22305325025079,14.967752508400928,-49.283691918693634|9975
-63.202166726788455,-60.76661985246149,-44.6296607093781,-50.94323227769954|9910
-122.52929381777888,-44.18204534179253,-103.24305133689548,-35.795667507930496|9963
-24.75652917491414,-34.26387354487155,-16.05565641328763,-25.63374752718022|9929
-80.14259230876245,-16.197325150551798,-70.33875127863317,-13.879645675958873|9978
-21.91048933946164,-0.33138203016880974,-15.556765312671505,2.9565956173112613|9965
-52.96303650447673,-4.546649632058802,-44.09950641478069,-2.976636036805443|9951
-7.011704959625302,-6.576343455625455,-1.032590105119282,-3.048288908762138|9990
-85.11636610483075,-42.91301556969348,-74.71309749768078,-35.84574652847159|9978
-37.026880005724166,-72.18994869070309,2.1991572806992394,-57.613933947120884|9971
-140.3598082302094,-9.842126374075832,-130.16135396008085,-7.051850948565331|9949
-84.48630396045266,-70.13201716945768,-63.50693063248964,-60.042452559285586|9957
-11.676260545727926,-13.62905058383366,-5.081899301670005,-8.983481252054023|9994
-152.614685286939,-81.93165465166645,-120.72208875362828,-68.76276447819038|9934
-8.57611297176647,-4.692754889325722,-2.683109441398768,-1.532384194894476|9982
-161.7286112518424,-38.25500804284012,-149.20295078235702,-30.41596266568483|9989
-133.67298067647147,-56.68087045719288,-114.28210910227784,-47.513316053618325|9982
-157.99464083900756,-51.935601654980516,-142.90318012554587,-43.06462655154424|9905
